worker_id,monthly_income,monthly_income_2,income_volatility,platform_count,days_to_recover,surplus_ratio,stability_score,working_days,jobs_completed,avg_daily_income,income_growth_rate,expense_ratio,savings_amount,late_payment_count,work_consistency_score
5295,20199,30927,0.33,2,13,0.52,83.53,12,56,319,0.29,0.89,17117,2,22.32
5296,23781,77358,0.43,4,25,0.72,36.96,20,177,769,0.02,0.88,2132,6,28.29
5297,63220,74963,0.12,2,20,0.45,29.92,15,151,667,-0.09,0.62,4240,7,84.83
5298,58338,32480,0.66,3,28,0.2,76.05,20,39,2069,0.01,0.47,11467,2,66.5
5299,44875,45021,0.45,1,20,0.67,18.51,17,93,1421,0.03,0.48,17072,4,15.65
5300,50046,63553,0.84,2,3,0.67,69.8,13,110,777,0.27,0.41,12880,2,79.51
5301,37365,12429,0.59,1,24,0.21,35.47,29,75,1224,0.07,0.39,4108,7,84.33
5302,17189,36703,0.76,4,4,0.78,56.51,12,149,1571,0.14,0.71,4645,1,21.68
5303,63606,25825,0.31,1,14,0.66,27.78,29,142,2938,0.29,0.43,13708,9,54.05
5304,15344,59339,0.44,1,21,0.21,36.73,28,45,2464,0.26,0.78,1957,0,62.4
5305,49415,26917,0.76,4,1,0.14,53.16,23,36,1738,0.06,0.61,14537,6,28.73
5306,51619,39125,0.39,4,15,0.62,40.59,26,109,1362,0.03,0.61,14946,1,26.33
5307,11665,20259,0.84,4,7,0.66,27.46,22,192,1417,0.03,0.31,13739,6,86.1
5308,29511,15098,0.66,3,14,0.75,60.26,20,102,1731,0.19,0.57,12849,6,92.35
5309,12907,70414,0.73,4,18,0.32,65.95,12,166,1684,0.03,0.6,7328,9,90.17
5310,68920,17842,0.73,3,23,0.53,59.89,12,28,1154,-0.01,0.62,7093,6,91.03
5311,29384,64326,0.27,1,3,0.46,4.34,15,192,757,0.21,0.84,16072,1,13.42
5312,65034,24319,0.22,1,18,0.54,90.81,26,41,435,0.01,0.4,8466,1,80.62
5313,38307,18376,0.78,1,3,0.61,12.36,21,116,630,0.18,0.87,14696,1,12.45
5314,66106,19715,0.39,4,20,0.41,23.23,13,85,537,0.2,0.44,18593,8,76.45
5315,70371,20091,0.69,2,13,0.64,14.1,28,170,2296,0.13,0.35,11980,7,74.58
5316,67861,16811,0.68,1,11,0.48,32.45,15,37,2218,-0.09,0.68,11128,1,89.33
5317,45890,72716,0.23,1,9,0.48,5.73,16,139,2044,0.25,0.81,2954,6,10.61
5318,77400,69067,0.28,3,19,0.38,58.56,25,189,918,0,0.47,19221,1,73.54
5319,26578,28946,0.63,1,19,0.55,99.76,24,198,371,0.19,0.72,19663,8,12.47
5320,25392,33730,0.34,3,21,0.7,7.05,25,174,1969,-0.03,0.32,17662,4,35.99
5321,26015,19004,0.77,3,10,0.69,56.09,10,118,665,0,0.33,16309,7,58.02
5322,60217,58847,0.72,1,12,0.3,39.08,13,107,846,0.2,0.49,6216,3,34.18
5323,31366,63953,0.34,2,21,0.11,7.14,14,50,1123,-0.08,0.45,1602,6,46.49
5324,48597,29492,0.23,3,8,0.18,53.4,22,29,2054,0.07,0.9,1714,0,78.58
5325,63875,15206,0.8,3,4,0.73,31.77,15,31,2963,0.24,0.31,2024,3,78.29
5326,45153,46568,0.78,2,28,0.75,89.71,25,49,1832,0.27,0.42,16927,4,99.77
5327,19103,71606,0.89,3,15,0.51,52.74,20,186,360,-0.03,0.61,17532,1,5.4
5328,10758,75243,0.43,2,15,0.39,17.52,25,168,2087,0.1,0.44,9842,7,30.41
5329,10149,26657,0.39,4,16,0.77,69.46,28,121,767,-0.05,0.88,19602,7,89.44
5330,22628,76196,0.75,2,27,0.2,85.54,12,36,856,0.01,0.56,5090,1,2.42
5331,19516,33775,0.47,2,7,0.3,86.59,28,88,668,-0.03,0.87,2663,8,20.83
5332,23647,13561,0.5,2,6,0.6,44.69,29,189,1394,0.07,0.85,1333,6,0.42
5333,58444,10715,0.52,2,18,0.44,53.32,28,43,901,0.04,0.72,1405,3,26.87
5334,71178,59418,0.16,1,6,0.23,41.98,17,199,1857,0.23,0.49,6086,2,65.44
5335,35546,27752,0.68,3,13,0.51,46.15,10,76,792,0.21,0.54,17291,7,21.25
5336,43313,77086,0.58,2,20,0.47,27.51,22,56,1058,-0.06,0.55,9955,3,68.54
5337,71885,71393,0.29,4,9,0.67,54.52,23,178,2143,0.12,0.78,8148,5,22.39
5338,13129,64794,0.49,4,23,0.53,65.02,24,53,2975,0.25,0.38,8001,6,75.3
5339,71605,55567,0.9,2,3,0.78,33.26,16,124,1428,-0.05,0.88,10425,3,78.51
5340,23248,37120,0.51,1,28,0.29,87.9,12,60,2316,0.24,0.68,17060,4,29.06
5341,37554,75641,0.19,1,20,0.35,9.42,10,120,2728,0.14,0.34,16991,7,71.23
5342,73977,13661,0.35,4,24,0.16,16,29,121,2919,-0.01,0.78,7495,8,83.38
5343,15765,39822,0.66,4,21,0.47,29.98,12,86,2382,0.22,0.68,15204,5,72.5
5344,79808,16847,0.44,2,13,0.77,40.53,15,180,1249,-0.06,0.46,14035,2,89.72
5345,73787,76510,0.22,4,26,0.8,49.42,29,192,2034,0.13,0.3,7166,3,73.89
5346,28555,62945,0.48,4,23,0.32,37.76,11,136,1658,0.05,0.81,1442,2,23.67
5347,24485,61704,0.86,3,1,0.64,28.94,10,99,2662,0.29,0.47,9087,6,2.18
5348,78337,10208,0.4,2,26,0.41,42.9,23,41,348,0.18,0.57,13201,7,85.13
5349,48241,27931,0.2,2,17,0.67,42.27,19,58,1143,0.3,0.46,19283,7,43.11
5350,60992,50464,0.25,4,27,0.49,0.78,13,100,574,-0.08,0.31,14028,0,95.44
5351,23467,44859,0.52,2,28,0.71,13.51,25,137,2961,0.24,0.68,2932,2,59.19
5352,42298,29016,0.21,4,23,0.42,56.05,28,38,2475,0.17,0.82,8309,1,86.83
5353,61091,50654,0.58,4,11,0.69,61.5,10,118,2330,-0.03,0.69,11387,1,90.26
5354,34527,68738,0.73,1,29,0.32,97.65,28,22,1053,-0.05,0.78,15127,2,38.82
5355,72444,31248,0.5,2,16,0.38,82.07,25,126,1669,-0.1,0.57,19948,4,72.88
5356,75177,42445,0.79,3,3,0.11,99.59,25,108,2443,0.28,0.77,8780,6,71.64
5357,74433,23876,0.16,2,10,0.69,99.55,13,83,559,0.22,0.44,18119,0,47.12
5358,30558,65484,0.46,2,10,0.7,16.81,24,167,828,-0.07,0.75,3025,4,56.4
5359,65052,56670,0.21,2,5,0.16,0.3,20,76,2232,0.25,0.36,15862,2,73.76
5360,48902,44916,0.8,4,20,0.66,73.56,20,91,1751,0.27,0.45,2760,5,26.17
5361,68316,36940,0.71,1,28,0.25,9.4,17,196,1235,0.16,0.55,8039,3,86.73
5362,47233,52362,0.52,3,13,0.6,40.32,18,121,2916,0.04,0.64,9733,7,42.89
5363,12394,56350,0.86,3,10,0.18,55.29,19,188,1161,0.03,0.65,10450,2,33.35
5364,20707,28508,0.6,4,19,0.8,79,20,188,2652,0.08,0.47,14413,7,0.63
5365,62143,71121,0.77,2,29,0.58,91.19,19,37,638,0.26,0.44,13044,0,96.97
5366,14821,53915,0.65,3,19,0.58,77.07,25,99,1422,-0.08,0.57,6975,3,21.18
5367,12573,61981,0.68,2,28,0.72,56.02,23,67,668,-0.06,0.52,19722,0,59.19
5368,46071,41983,0.73,1,19,0.5,38.62,18,143,1052,0.2,0.46,14257,4,60.25
5369,44395,50765,0.71,2,25,0.27,7.88,18,54,1721,0,0.46,2226,3,41.09
5370,40716,51978,0.53,3,29,0.22,58.12,19,87,1331,0.26,0.64,15483,1,74.66
5371,19462,74484,0.39,1,22,0.28,43.86,21,81,405,0.28,0.37,18287,4,22.2
5372,44172,13849,0.44,1,24,0.24,68.32,21,46,2338,-0.1,0.75,9049,2,72.99
5373,56293,64972,0.22,3,19,0.3,22.36,20,183,1300,0.07,0.88,7863,3,28.22
5374,18284,17572,0.31,4,28,0.23,24.67,17,127,1358,0.1,0.44,2039,1,50.49
5375,71603,38634,0.66,3,17,0.57,29.81,10,148,438,0.09,0.68,2252,8,59.25
5376,19203,54324,0.33,3,12,0.67,97.57,14,137,2343,0.06,0.84,17611,1,25.16
5377,32849,30841,0.11,3,9,0.36,4.19,18,163,1095,0.08,0.78,16804,1,51.78
5378,15300,24077,0.7,3,18,0.14,96.03,15,159,832,0.21,0.74,2293,4,99.28
5379,42299,58954,0.39,2,20,0.36,46.5,21,42,2626,0.26,0.66,17967,1,29.59
5380,79350,28477,0.87,1,27,0.66,24.95,26,118,470,0.2,0.79,3199,0,0.8
5381,23072,48213,0.43,3,24,0.16,75.25,11,89,584,0.01,0.58,15312,4,5.6
5382,66228,40628,0.68,2,1,0.63,50.31,18,55,2892,0.16,0.89,12554,0,43.45
5383,18029,56040,0.71,3,12,0.45,57.37,10,151,1887,0.06,0.59,10481,3,14.45
5384,28721,52147,0.14,3,29,0.44,29.31,26,76,2557,-0.05,0.42,12978,6,66.14
5385,40437,47624,0.27,1,29,0.45,64.76,27,114,1054,0,0.86,19539,0,61.7
5386,58830,56142,0.34,4,26,0.43,44.96,23,183,1843,0.26,0.68,12883,2,73.28
5387,59748,61955,0.12,1,2,0.27,38.92,25,32,371,0.13,0.42,3670,3,63.2
5388,50137,14069,0.2,4,29,0.75,11.97,12,172,2399,0.12,0.71,4773,6,32.06
5389,47762,62033,0.13,1,21,0.57,44.72,25,169,2223,-0.02,0.83,2341,3,15.29
5390,20369,28218,0.13,1,29,0.74,23.21,18,29,2001,0.01,0.83,8144,2,55.16
5391,28312,45448,0.65,4,25,0.49,32.1,14,59,363,0.14,0.78,17482,8,55.31
5392,14434,62817,0.65,2,5,0.72,58.78,11,49,575,0.26,0.74,9731,3,7.45
5393,60488,54519,0.84,1,3,0.28,42.87,16,199,1124,-0.03,0.48,3474,6,87.16
5394,70267,63257,0.71,2,27,0.18,97.53,26,106,811,0.21,0.71,6782,7,53.23
5395,43783,34373,0.17,2,27,0.33,98.56,25,64,1350,-0.01,0.33,5215,6,58.1
5396,75078,60838,0.61,2,2,0.64,56.5,16,146,1734,0.12,0.74,4865,0,75.73
5397,60109,34573,0.75,2,7,0.71,72.98,27,54,2072,-0.01,0.44,10793,2,21.37
5398,41902,21450,0.67,1,15,0.57,98.9,27,164,2899,-0.03,0.35,14869,9,39.69
5399,50699,72365,0.32,1,10,0.24,25.64,23,26,535,0.15,0.64,13423,2,95.11
5400,67623,48900,0.86,2,9,0.29,19.85,12,165,441,0.08,0.34,14724,8,65.34
5401,73773,12249,0.84,4,27,0.21,77.76,21,72,309,0.29,0.66,2231,7,61.37
5402,38990,64572,0.15,3,27,0.66,60.82,14,139,757,0.06,0.44,12800,0,50.14
5403,15840,30885,0.63,4,7,0.36,91.59,29,69,765,-0.08,0.71,12743,1,70.47
5404,23405,19388,0.17,2,9,0.41,97.88,21,150,1754,0.13,0.45,8108,7,77.76
5405,20954,59734,0.73,1,10,0.47,43.53,12,48,2288,0.01,0.85,12126,2,70.86
5406,38947,24312,0.31,4,11,0.47,34.42,14,68,2865,0.06,0.61,4973,2,82.07
5407,17590,38027,0.22,2,21,0.73,11.22,28,48,2677,0.09,0.73,18510,7,71.43
5408,32567,55554,0.29,3,2,0.5,96.38,19,103,2144,0.19,0.87,4605,6,83.47
5409,34667,56058,0.86,1,17,0.17,27.57,13,162,418,-0.01,0.9,12919,0,87.04
5410,21921,22917,0.33,3,21,0.45,60.15,17,38,719,-0.02,0.54,5643,4,6.54
5411,22778,43648,0.48,2,14,0.15,68.11,24,65,1020,-0.08,0.79,2104,6,22.41
5412,60037,74886,0.68,2,22,0.45,16.3,16,197,835,0.29,0.31,13415,0,99.22
5413,11368,12791,0.74,3,17,0.66,3.78,15,150,399,0.14,0.79,13569,5,33.7
5414,36618,11221,0.62,4,6,0.4,31.63,27,150,2268,0.04,0.39,16093,6,40.92
5415,45789,44006,0.73,2,17,0.67,41.58,21,107,2284,0.25,0.66,7933,9,76.44
5416,30484,77230,0.66,1,22,0.33,41.52,17,80,1082,-0.08,0.44,13738,5,86.05
5417,57099,76043,0.14,1,9,0.27,22.95,23,175,1155,0.1,0.89,13655,2,25.59
5418,44557,23143,0.65,4,8,0.21,93.03,18,21,2319,-0.05,0.39,6797,6,52.13
5419,71891,77620,0.84,2,29,0.68,93.71,14,61,1249,-0.08,0.44,9418,6,32.08
5420,17254,43193,0.41,3,14,0.7,10.26,14,81,579,0.18,0.53,18937,7,52.15
5421,45476,59043,0.68,2,17,0.25,91.54,20,63,2582,0.1,0.7,11696,9,33.41
5422,15528,49990,0.78,4,14,0.66,61.84,12,91,2604,-0.09,0.76,15305,3,44.99
5423,26937,34991,0.35,1,26,0.6,97.3,18,194,1330,0.13,0.77,3088,3,61.25
5424,63159,54740,0.75,4,27,0.26,20.42,13,93,1181,0.11,0.75,17638,6,91.07
5425,60930,10724,0.9,1,6,0.6,50.33,14,96,1367,0.05,0.58,17413,7,46.39
5426,13657,71175,0.19,4,19,0.7,72.72,20,172,999,0.19,0.76,11895,7,33.22
5427,40295,20797,0.47,4,24,0.72,35.02,15,109,550,0.15,0.84,1089,2,62.28
5428,56947,14491,0.68,4,15,0.45,88.34,29,142,1989,0.17,0.39,7692,0,92.13
5429,10411,55246,0.57,1,23,0.66,20.34,15,125,1550,0.05,0.77,8760,6,94.45
5430,17466,50016,0.77,3,7,0.56,52.01,10,159,1341,0.24,0.33,14082,7,16.21
5431,52534,13197,0.55,3,11,0.13,1.44,13,73,602,0.15,0.55,18755,2,63.49
5432,10856,52318,0.4,1,13,0.58,95.1,11,182,1487,-0.07,0.51,19623,0,16.06
5433,28742,23147,0.25,3,22,0.52,7.5,15,89,2465,-0.02,0.3,11387,9,91.25
5434,35617,64574,0.11,3,10,0.36,79.85,20,57,2505,0.28,0.65,11166,6,51.19
5435,76781,60880,0.6,4,14,0.41,46.94,22,132,1444,0.11,0.88,3752,2,98.98
5436,21658,34712,0.45,1,13,0.78,81.6,20,160,2891,0.03,0.47,12475,6,13.77
5437,63609,58668,0.82,3,3,0.18,85.35,10,20,2771,-0.05,0.57,18908,7,25.36
5438,52228,28090,0.87,1,8,0.39,25.18,11,47,1924,0,0.64,12662,4,17.03
5439,72347,70237,0.43,4,27,0.52,51.47,28,95,2497,0.02,0.52,2202,7,94.32
5440,68527,77766,0.54,1,25,0.56,69.13,12,50,601,0.12,0.36,10393,8,91.72
5441,27092,78003,0.27,3,29,0.68,75.53,21,197,1933,0.23,0.62,5536,2,21.96
5442,52486,57486,0.57,1,17,0.6,32.42,15,177,856,0.23,0.37,9167,4,0.77
5443,37437,28267,0.11,1,20,0.33,36.93,28,45,1061,0.08,0.69,6842,2,62.39
5444,38470,51357,0.63,4,25,0.77,94.47,16,38,302,0.11,0.66,8416,8,27.81
5445,39199,64276,0.42,3,14,0.39,21.03,14,115,1862,0.07,0.54,9132,6,38.76
5446,44330,59073,0.6,3,16,0.72,60.56,29,133,1755,-0.04,0.49,8104,5,89.42
5447,76473,13212,0.78,4,15,0.37,5.66,12,119,487,0.28,0.81,9940,4,49.88
5448,36181,25951,0.16,2,13,0.52,51.2,14,131,319,-0.06,0.75,9884,6,72.6
5449,39390,12474,0.36,1,27,0.24,87.25,17,37,1799,-0.03,0.33,2337,8,64.66
5450,42089,25958,0.5,4,13,0.7,68.9,19,137,1798,0.19,0.75,3218,1,47.18
5451,48237,23488,0.8,2,19,0.29,52.72,28,75,1726,0.27,0.59,4916,6,5
5452,35443,61677,0.34,2,27,0.6,22.53,29,107,1062,0.14,0.8,4233,1,29.84
5453,15305,69045,0.28,2,22,0.21,2.36,22,75,2942,0.09,0.61,3363,8,28.43
5454,73637,78368,0.56,1,25,0.17,83.57,12,107,2398,0.28,0.66,9140,0,66.98
5455,34288,24162,0.45,3,7,0.56,22.35,25,190,1169,0.02,0.35,1013,0,87.21
5456,44182,60830,0.79,4,21,0.42,88.61,16,183,319,0.21,0.33,8159,7,99.54
5457,53073,10951,0.65,2,16,0.39,38.48,17,194,2826,0.06,0.59,4228,2,61.57
5458,40030,40327,0.66,2,17,0.21,64.7,13,150,2545,0.01,0.45,1857,2,45.94
5459,51017,73563,0.74,1,26,0.65,37.91,23,99,1963,-0.03,0.67,8156,7,99.83
5460,14598,27984,0.63,3,17,0.2,59.3,29,175,950,0.14,0.35,10380,2,73.22
5461,48516,46046,0.63,3,27,0.3,39.23,14,107,1961,-0.03,0.78,16058,3,66.15
5462,11072,31277,0.15,4,8,0.76,76.48,28,128,1384,-0.09,0.83,8425,7,9.69
5463,63929,39069,0.67,1,18,0.15,47.43,21,190,1555,-0.09,0.66,8271,4,44.36
5464,40775,68933,0.62,2,9,0.78,82.31,10,42,1271,0.09,0.78,11719,0,37.45
5465,26528,71399,0.3,1,16,0.54,31.08,12,61,2414,0.02,0.31,11391,4,80.32
5466,51652,51526,0.29,4,24,0.74,98.67,10,155,2725,0.16,0.45,1466,2,31.26
5467,15681,54042,0.24,3,27,0.74,25.01,25,89,632,-0.01,0.67,12175,0,72.14
5468,53920,20520,0.75,4,18,0.12,83.68,16,116,408,0.03,0.88,2942,9,9.41
5469,43158,77744,0.39,3,25,0.34,35.24,29,49,1591,0.26,0.55,6946,2,63.42
5470,39068,59508,0.42,3,21,0.1,22.2,19,172,2645,0.22,0.35,10064,1,88.94
5471,64137,35273,0.88,3,3,0.73,99.01,10,134,367,-0.03,0.48,19284,3,46.71
5472,72638,66620,0.58,3,14,0.78,30.12,28,61,556,-0.04,0.43,5244,6,83.33
5473,72463,24373,0.29,2,29,0.78,1.5,28,65,1035,0.02,0.4,8517,2,54.33
5474,31253,61550,0.82,1,18,0.44,79.1,13,80,2684,-0.02,0.63,11690,4,29.95
5475,35803,20800,0.41,4,17,0.68,97.76,20,114,1252,0,0.36,6960,2,76.89
5476,32972,42931,0.76,4,27,0.44,99.25,15,61,1874,-0.08,0.83,13857,2,75.26
5477,61015,69735,0.59,4,2,0.59,11.54,27,57,1959,0.05,0.47,9882,7,97.77
5478,32560,44525,0.42,2,7,0.36,58.06,15,166,440,0.1,0.73,12662,1,98.19
5479,52802,53948,0.4,4,10,0.52,33.15,20,126,903,0.07,0.48,3274,9,23.42
5480,31464,50424,0.3,1,21,0.47,38.58,12,33,2599,0.13,0.4,4339,4,8.64
5481,54373,13889,0.13,2,17,0.28,35.27,13,134,373,0.04,0.84,9018,6,11.43
5482,42418,43510,0.6,2,7,0.62,0.59,22,72,1799,-0.08,0.6,4263,8,32.77
5483,60182,71511,0.16,4,10,0.34,94.46,14,169,1970,0.06,0.49,2718,1,99.55
5484,21560,77828,0.77,3,14,0.4,99,16,135,776,0.29,0.4,2122,0,30.21
5485,15472,61963,0.84,4,15,0.39,51.92,24,96,433,0.23,0.54,9564,5,62.84
5486,41205,56652,0.76,4,25,0.44,36.45,26,69,923,-0.06,0.54,17688,3,20.82
5487,16531,59220,0.63,1,21,0.35,95.41,11,52,2267,-0.08,0.38,1810,9,84.81
5488,70476,69531,0.84,2,22,0.23,60.9,18,89,656,-0.05,0.54,16855,5,71.47
5489,79503,21432,0.26,2,7,0.16,31.15,12,162,2398,0.18,0.89,16725,1,79.74
5490,70046,74136,0.33,4,4,0.53,10.46,18,182,1161,0.15,0.66,19211,5,64.07
5491,47030,46933,0.66,1,1,0.69,66.27,16,29,338,0,0.68,11253,0,97.83
5492,39919,37440,0.76,4,20,0.78,40.72,22,65,1821,0.02,0.77,7472,2,58.68
5493,56189,12868,0.6,3,24,0.7,6.01,15,128,2156,-0.09,0.43,11267,6,15.45
5494,69119,17017,0.53,4,26,0.26,52.34,27,122,2000,0.09,0.56,6020,3,94.5
5495,23018,38664,0.63,4,3,0.34,13.41,21,84,764,-0.07,0.56,1456,4,84.16
5496,54161,33022,0.38,1,22,0.49,90.98,18,191,768,0.07,0.32,11166,3,58.97
5497,19883,68454,0.2,1,15,0.39,34.95,22,105,2685,-0.07,0.7,7415,6,44.34
5498,45859,52396,0.5,1,14,0.71,97.22,20,87,886,-0.08,0.35,8384,1,4.07
5499,25569,44172,0.63,3,18,0.2,48.43,19,34,2273,0.06,0.3,6244,5,55.44
5500,74291,76893,0.57,2,1,0.1,81.87,20,44,673,0.27,0.46,8857,2,24.33
5501,12897,23202,0.27,3,16,0.33,47.75,27,175,2181,0.04,0.57,17448,9,97.93
5502,58519,28400,0.34,4,5,0.28,87.44,28,41,1216,0.09,0.75,19816,7,77.11
5503,40423,30960,0.35,1,16,0.71,9.58,27,102,1129,0.03,0.87,13528,7,95.28
5504,59799,16473,0.62,2,4,0.22,49.46,21,100,1267,0.07,0.7,8912,4,8
5505,71105,57606,0.66,4,27,0.37,78.47,19,149,932,0,0.8,13579,3,93.96
5506,69754,10488,0.25,3,16,0.22,45.12,10,98,2778,0.03,0.89,12060,3,4.42
5507,61342,11569,0.12,2,12,0.37,4.77,20,170,1630,-0.06,0.35,4119,0,33.9
5508,48121,64511,0.88,1,17,0.21,60.38,27,22,1917,0.17,0.74,8124,3,19.59
5509,35401,59241,0.27,4,20,0.4,51.28,10,47,351,0.3,0.47,8887,3,65.1
5510,23214,75725,0.4,1,26,0.53,59.7,12,51,1283,0.25,0.72,2105,2,73.49
5511,30702,12311,0.72,3,5,0.32,69.54,24,68,1316,0.16,0.84,19867,9,44.53
5512,67836,68836,0.32,1,27,0.46,62.08,23,101,1191,0.09,0.73,14521,6,82.17
5513,57104,60315,0.76,2,2,0.73,32.3,17,181,1203,0.15,0.79,6807,4,78.71
5514,45596,69595,0.43,1,20,0.1,89.96,17,132,1296,-0.05,0.63,10152,2,68.49
5515,67905,76118,0.14,1,6,0.17,45.87,12,65,1428,0.11,0.6,2059,8,47.15
5516,50192,52771,0.28,4,8,0.42,18.75,10,151,1290,0.15,0.73,10265,1,67.36
5517,38975,20671,0.15,3,1,0.76,21.52,18,74,2143,0.18,0.84,6692,2,97.24
5518,30072,39098,0.17,1,22,0.39,28.54,18,40,1900,0.09,0.58,8819,1,98.63
5519,43241,70801,0.86,2,11,0.12,52.29,15,190,1248,0.03,0.72,18502,7,79.5
5520,29279,36931,0.72,2,4,0.47,52.43,29,176,1539,0.21,0.88,16983,8,66.98
5521,59809,79078,0.37,1,11,0.61,15.19,20,131,2823,0.25,0.57,16141,3,21.72
5522,47195,12089,0.86,3,8,0.26,68.04,16,181,2397,0.12,0.64,15505,8,16.23
5523,14448,44569,0.68,4,19,0.57,54.81,20,176,1767,0.11,0.56,8066,0,95.04
5524,54120,51928,0.1,1,10,0.33,74.4,18,192,1820,-0.09,0.62,3112,9,30.27
5525,74827,76100,0.13,3,14,0.33,91.26,12,35,1141,-0.03,0.46,16408,6,93.53
5526,66631,22904,0.19,1,22,0.31,65.35,11,53,2184,0.29,0.31,12747,0,14.99
5527,69383,39165,0.37,1,27,0.63,87.85,12,56,1219,-0.06,0.51,16878,4,15.37
5528,64414,75569,0.14,1,18,0.36,36.11,18,45,785,0.19,0.75,7623,5,18.02
5529,41377,26554,0.12,1,26,0.7,41.6,17,31,2720,0.25,0.86,14462,9,34.3
5530,72516,57534,0.14,4,13,0.69,87.81,12,103,2536,0.09,0.53,9320,7,94.91
5531,75707,35539,0.73,3,11,0.31,7.95,28,85,2430,0.25,0.38,11925,6,90.67
5532,39348,47729,0.47,4,23,0.39,35.42,27,160,1675,0.27,0.34,18494,6,90.63
5533,33590,23219,0.15,4,9,0.65,18.51,26,45,2408,0.28,0.8,8283,1,34.7
5534,74073,46936,0.74,4,23,0.77,14.78,20,159,2285,0.2,0.6,18993,4,9.06
5535,49263,54507,0.69,1,3,0.5,1.15,13,190,1631,0.02,0.35,5705,0,21.93
5536,77230,16198,0.38,1,8,0.53,8.44,29,192,2634,0.09,0.78,16670,3,61.62
5537,46599,54280,0.23,3,4,0.47,34.01,17,91,684,0.17,0.47,4671,7,6.58
5538,37235,38558,0.56,4,2,0.78,56.81,22,154,819,0.08,0.42,9822,3,90.9
5539,55316,15051,0.85,2,4,0.11,20.34,12,162,2517,-0.03,0.55,17404,8,22.94
5540,18830,74250,0.86,4,5,0.16,88.29,12,58,1799,0.04,0.88,10998,0,25.51
5541,65341,27992,0.87,2,3,0.18,68.79,10,149,371,0.27,0.6,15544,7,56.28
5542,51082,62566,0.36,2,27,0.19,94.36,27,170,1633,0.22,0.34,9961,8,12.99
5543,68842,76785,0.63,3,9,0.24,55.43,22,123,755,0.2,0.51,8441,3,26.55
5544,11635,70003,0.74,2,8,0.43,95.84,14,150,1026,0.16,0.53,8426,2,3.25
5545,32766,12902,0.19,4,6,0.71,37.25,24,72,2938,0.22,0.65,13748,2,84.52
5546,55344,60719,0.6,3,13,0.21,25.69,21,53,2312,-0.07,0.74,18719,8,7.47
5547,65619,46686,0.46,2,28,0.21,0.02,16,187,1186,0.2,0.43,2483,2,84.75
5548,62270,52560,0.67,3,1,0.33,70.11,11,51,561,0.05,0.37,15466,6,68.55
5549,26322,76901,0.41,1,12,0.4,63.88,17,144,1434,0.12,0.75,7043,7,18.93
5550,65890,42935,0.51,1,26,0.57,25.69,15,101,1456,-0.1,0.83,19504,7,75.24
5551,60459,30110,0.52,1,8,0.2,90.51,15,193,1100,-0.06,0.33,11196,3,50.52
5552,52050,75539,0.31,3,7,0.39,26.49,10,174,602,0.19,0.47,7950,6,60.93
5553,64459,64668,0.57,3,3,0.68,71.79,26,86,2771,0.26,0.59,12499,5,10.43
5554,25974,67102,0.17,4,16,0.52,41.25,14,28,1812,0.11,0.64,11745,9,11.3
5555,27612,70531,0.42,2,28,0.37,49.46,14,102,830,0.02,0.45,8642,5,38.97
5556,26305,18159,0.68,3,16,0.73,86.92,17,100,494,0.02,0.61,3729,8,12.87
5557,11578,76328,0.2,2,4,0.38,36.95,23,108,2426,0.19,0.39,4556,0,14.41
5558,22469,25282,0.19,1,2,0.24,54.24,22,71,767,0.17,0.49,1732,9,79.76
5559,79252,21214,0.22,1,15,0.33,73.15,26,65,2534,0.19,0.43,11882,3,62.44
5560,23324,74877,0.27,2,15,0.44,43.68,28,158,2336,0.29,0.32,5464,0,31.32
5561,33816,23846,0.78,3,11,0.77,64.91,12,138,471,0.09,0.34,4553,2,59.08
5562,62595,16786,0.27,1,14,0.51,42.56,23,23,2377,0.09,0.71,14003,9,52.19
5563,57012,71498,0.53,1,17,0.72,95.68,18,157,1060,0.05,0.31,7610,4,34.94
5564,49695,37198,0.87,2,26,0.21,34.39,21,42,445,0.03,0.39,6955,3,57.16
5565,52449,42355,0.37,2,18,0.4,14.63,15,104,2862,0.11,0.84,12447,4,80.68
5566,22582,10987,0.23,1,11,0.61,67.81,17,183,1705,-0.04,0.69,17151,2,21.21
5567,69378,63411,0.5,3,6,0.77,35.24,22,182,1598,0.27,0.74,11814,8,13.18
5568,49904,74805,0.18,2,16,0.63,43.63,24,124,2431,0.21,0.85,5230,4,72.73
5569,73545,10595,0.42,4,15,0.46,67.01,28,116,1809,0.29,0.34,7912,8,21.28
5570,48602,51158,0.35,4,6,0.35,37.6,13,47,2744,0.17,0.59,8962,0,94.97
5571,52104,70702,0.82,2,19,0.22,37.88,20,78,2958,0.17,0.58,14057,5,77.16
5572,55191,18196,0.75,4,11,0.26,71.04,10,129,1149,-0.02,0.82,13056,5,51.19
5573,60056,54598,0.54,3,1,0.53,32.82,14,163,2025,0.2,0.76,13568,9,5.75
5574,16068,41767,0.35,2,22,0.79,21.56,22,23,311,0.23,0.76,3926,2,97.5
5575,10684,54652,0.56,3,8,0.35,15.66,25,36,335,0.13,0.76,4379,2,20.94
5576,49057,33595,0.78,1,20,0.1,49.19,12,118,669,-0.01,0.71,11518,6,20.08
5577,28292,48764,0.12,4,10,0.5,10.21,23,110,2502,-0.08,0.67,14947,3,99.91
5578,54345,16898,0.26,2,16,0.11,25.19,11,135,1232,0.01,0.87,19994,2,31.76
